0,1
D:/RAE/dataset3_es\zoomorfo_13.png,zoomorfo
D:/RAE/dataset3_es\auquenido_1.png,auquenido
D:/RAE/dataset3_es\fulla_5.png,fulla
D:/RAE/dataset3_es\estregar_0.png,estregar
D:/RAE/dataset3_es\ingrido_2.png,ingrido
D:/RAE/dataset3_es\destajador_6.png,destajador
D:/RAE/dataset3_es\logicismo_8.png,logicismo
D:/RAE/dataset3_es\calabacita_10.png,calabacita
D:/RAE/dataset3_es\poblamiento_0.png,poblamiento
D:/RAE/dataset3_es\repello_9.png,repello
D:/RAE/dataset3_es\turquesco_1.png,turquesco
D:/RAE/dataset3_es\atasco_14.png,atasco
D:/RAE/dataset3_es\sosacar_3.png,sosacar
D:/RAE/dataset3_es\americano_3.png,americano
D:/RAE/dataset3_es\basiliense_0.png,basiliense
D:/RAE/dataset3_es\monasterio_8.png,monasterio
D:/RAE/dataset3_es\diversivo_11.png,diversivo
D:/RAE/dataset3_es\quemacocos_14.png,quemacocos
D:/RAE/dataset3_es\radial_2.png,radial
D:/RAE/dataset3_es\atajada_1.png,atajada
D:/RAE/dataset3_es\huarique_6.png,huarique
D:/RAE/dataset3_es\focalizar_10.png,focalizar
D:/RAE/dataset3_es\resbaladizo_9.png,resbaladizo
D:/RAE/dataset3_es\filopluma_14.png,filopluma
D:/RAE/dataset3_es\progenitura_0.png,progenitura
D:/RAE/dataset3_es\forjado_11.png,forjado
D:/RAE/dataset3_es\porfiar_3.png,porfiar
D:/RAE/dataset3_es\azanar_11.png,azañar
D:/RAE/dataset3_es\demarcar_10.png,demarcar
D:/RAE/dataset3_es\honrado_9.png,honrado
D:/RAE/dataset3_es\engrampar_0.png,engrampar
D:/RAE/dataset3_es\llanto_4.png,llanto
D:/RAE/dataset3_es\mirrino_0.png,mirrino
D:/RAE/dataset3_es\hiperbaton_3.png,hiperbaton
D:/RAE/dataset3_es\boto_13.png,boto
D:/RAE/dataset3_es\acertijo_11.png,acertijo
D:/RAE/dataset3_es\chamar_4.png,chamar
D:/RAE/dataset3_es\venerable_4.png,venerable
D:/RAE/dataset3_es\linchar_13.png,linchar
D:/RAE/dataset3_es\sulfuroso_0.png,sulfuroso
D:/RAE/dataset3_es\Jese_12.png,Jese
D:/RAE/dataset3_es\empanador_14.png,empañador
D:/RAE/dataset3_es\panace_9.png,panace
D:/RAE/dataset3_es\plectro_4.png,plectro
D:/RAE/dataset3_es\ornato_5.png,ornato
D:/RAE/dataset3_es\coeficiente_14.png,coeficiente
D:/RAE/dataset3_es\aruno_8.png,aruno
D:/RAE/dataset3_es\desconchado_13.png,desconchado
D:/RAE/dataset3_es\antimisil_8.png,antimisil
D:/RAE/dataset3_es\gasajado_14.png,gasajado
D:/RAE/dataset3_es\gro_6.png,gro
D:/RAE/dataset3_es\sudante_13.png,sudante
D:/RAE/dataset3_es\camachile_4.png,camachile
D:/RAE/dataset3_es\surculoso_12.png,surculoso
D:/RAE/dataset3_es\leontina_6.png,leontina
D:/RAE/dataset3_es\peon_7.png,peon
D:/RAE/dataset3_es\fosforilar_10.png,fosforilar
D:/RAE/dataset3_es\animalada_5.png,animalada
D:/RAE/dataset3_es\habilitante_5.png,habilitante
D:/RAE/dataset3_es\popularismo_7.png,popularismo
D:/RAE/dataset3_es\escurridizo_3.png,escurridizo
D:/RAE/dataset3_es\convexo_0.png,convexo
D:/RAE/dataset3_es\seno_14.png,seño
D:/RAE/dataset3_es\batiporte_6.png,batiporte
D:/RAE/dataset3_es\honrilla_7.png,honrilla
D:/RAE/dataset3_es\jolin_8.png,jolin
D:/RAE/dataset3_es\visiteo_8.png,visiteo
D:/RAE/dataset3_es\reeditar_8.png,reeditar
D:/RAE/dataset3_es\vacuola_14.png,vacuola
D:/RAE/dataset3_es\ensolerar_13.png,ensolerar
D:/RAE/dataset3_es\yucazo_10.png,yucazo
D:/RAE/dataset3_es\engredar_8.png,engredar
D:/RAE/dataset3_es\carvalleda_11.png,carvalleda
D:/RAE/dataset3_es\extraditado_14.png,extraditado
D:/RAE/dataset3_es\confradia_1.png,confradia
D:/RAE/dataset3_es\hervidero_2.png,hervidero
D:/RAE/dataset3_es\cripta_7.png,cripta
D:/RAE/dataset3_es\ostreria_6.png,ostreria
D:/RAE/dataset3_es\disenar_14.png,diseñar
D:/RAE/dataset3_es\claridad_6.png,claridad
D:/RAE/dataset3_es\arromadizar_8.png,arromadizar
D:/RAE/dataset3_es\carabinero_6.png,carabinero
D:/RAE/dataset3_es\relimar_7.png,relimar
D:/RAE/dataset3_es\extraditado_4.png,extraditado
D:/RAE/dataset3_es\legado_0.png,legado
D:/RAE/dataset3_es\domine_13.png,domine
D:/RAE/dataset3_es\galardon_7.png,galardon
D:/RAE/dataset3_es\entablacion_1.png,entablacion
D:/RAE/dataset3_es\mbaya_10.png,mbaya
D:/RAE/dataset3_es\levitante_12.png,levitante
D:/RAE/dataset3_es\cururu_9.png,cururu
D:/RAE/dataset3_es\manantio_1.png,manantio
D:/RAE/dataset3_es\hondero_11.png,hondero
D:/RAE/dataset3_es\mitologo_9.png,mitologo
D:/RAE/dataset3_es\trimetro_7.png,trimetro
D:/RAE/dataset3_es\eh_9.png,eh
D:/RAE/dataset3_es\estrechon_14.png,estrechon
D:/RAE/dataset3_es\bergamota_11.png,bergamota
D:/RAE/dataset3_es\paraca_12.png,paraca
D:/RAE/dataset3_es\bolindre_5.png,bolindre
D:/RAE/dataset3_es\abellota_13.png,abellota
D:/RAE/dataset3_es\mana_11.png,maña
D:/RAE/dataset3_es\holgon_14.png,holgon
D:/RAE/dataset3_es\musico_9.png,musico
D:/RAE/dataset3_es\efectuar_8.png,efectuar
D:/RAE/dataset3_es\himen_4.png,himen
D:/RAE/dataset3_es\andeneria_5.png,andeneria
D:/RAE/dataset3_es\curto_7.png,curto
D:/RAE/dataset3_es\dormiente_5.png,dormiente
D:/RAE/dataset3_es\sacudir_13.png,sacudir
D:/RAE/dataset3_es\perno_10.png,perno
D:/RAE/dataset3_es\punta_1.png,punta
D:/RAE/dataset3_es\maori_9.png,maori
D:/RAE/dataset3_es\bitango_0.png,bitango
D:/RAE/dataset3_es\caid_9.png,caid
D:/RAE/dataset3_es\renal_11.png,reñal
D:/RAE/dataset3_es\cavaria_3.png,cavaria
D:/RAE/dataset3_es\mantra_13.png,mantra
D:/RAE/dataset3_es\galpito_3.png,galpito
D:/RAE/dataset3_es\churreria_4.png,churreria
D:/RAE/dataset3_es\mameluco_11.png,mameluco
D:/RAE/dataset3_es\tequioso_2.png,tequioso
D:/RAE/dataset3_es\beocio_10.png,beocio
D:/RAE/dataset3_es\presunto_8.png,presunto
D:/RAE/dataset3_es\objetivo_4.png,objetivo
D:/RAE/dataset3_es\rechazar_10.png,rechazar
D:/RAE/dataset3_es\charlar_1.png,charlar
D:/RAE/dataset3_es\pruina_13.png,pruina
D:/RAE/dataset3_es\glorificar_9.png,glorificar
D:/RAE/dataset3_es\pelea_11.png,pelea
D:/RAE/dataset3_es\pitima_0.png,pitima
D:/RAE/dataset3_es\musgoso_13.png,musgoso
D:/RAE/dataset3_es\solitario_14.png,solitario
D:/RAE/dataset3_es\pinton_1.png,pinton
D:/RAE/dataset3_es\terral_9.png,terral
D:/RAE/dataset3_es\rumiaco_13.png,rumiaco
D:/RAE/dataset3_es\toracico_6.png,toracico
D:/RAE/dataset3_es\opa_10.png,opa
D:/RAE/dataset3_es\desparar_4.png,desparar
D:/RAE/dataset3_es\rumiar_13.png,rumiar
D:/RAE/dataset3_es\pulguillas_2.png,pulguillas
D:/RAE/dataset3_es\festichola_5.png,festichola
D:/RAE/dataset3_es\arrufaldado_4.png,arrufaldado
D:/RAE/dataset3_es\pernicioso_7.png,pernicioso
D:/RAE/dataset3_es\artrografia_0.png,artrografia
D:/RAE/dataset3_es\albihar_10.png,albihar
D:/RAE/dataset3_es\requeson_13.png,requeson
D:/RAE/dataset3_es\arvejana_13.png,arvejana
D:/RAE/dataset3_es\pontana_0.png,pontana
D:/RAE/dataset3_es\cromico_9.png,cromico
D:/RAE/dataset3_es\pajecillo_5.png,pajecillo
D:/RAE/dataset3_es\postbalance_9.png,postbalance
D:/RAE/dataset3_es\extremeno_13.png,extremeno
D:/RAE/dataset3_es\picarua_5.png,picarua
D:/RAE/dataset3_es\hachis_2.png,hachis
D:/RAE/dataset3_es\mendiguez_9.png,mendiguez
D:/RAE/dataset3_es\abside_0.png,abside
D:/RAE/dataset3_es\lambayecano_8.png,lambayecano
D:/RAE/dataset3_es\ranchar_12.png,ranchar
D:/RAE/dataset3_es\sarguero_4.png,sarguero
D:/RAE/dataset3_es\culatin_0.png,culatin
D:/RAE/dataset3_es\ochosen_8.png,ochosen
D:/RAE/dataset3_es\engano_8.png,engaño
D:/RAE/dataset3_es\alasita_6.png,alasita
D:/RAE/dataset3_es\encielar_3.png,encielar
D:/RAE/dataset3_es\lanzafuego_12.png,lanzafuego
D:/RAE/dataset3_es\velozmente_13.png,velozmente
D:/RAE/dataset3_es\alhania_1.png,alhania
D:/RAE/dataset3_es\almohazar_4.png,almohazar
D:/RAE/dataset3_es\abietineo_8.png,abietineo
D:/RAE/dataset3_es\ceremonia_13.png,ceremonia
D:/RAE/dataset3_es\patadura_4.png,patadura
D:/RAE/dataset3_es\tumescente_1.png,tumescente
D:/RAE/dataset3_es\macaneador_0.png,macaneador
D:/RAE/dataset3_es\balbucencia_3.png,balbucencia
D:/RAE/dataset3_es\cortapisa_13.png,cortapisa
D:/RAE/dataset3_es\pamplinoso_5.png,pamplinoso
D:/RAE/dataset3_es\santera_7.png,santera
D:/RAE/dataset3_es\ramadan_6.png,ramadan
D:/RAE/dataset3_es\repetidor_2.png,repetidor
D:/RAE/dataset3_es\senoreador_2.png,senoreador
D:/RAE/dataset3_es\sillico_4.png,sillico
D:/RAE/dataset3_es\columpiar_8.png,columpiar
D:/RAE/dataset3_es\abano_13.png,abaño
D:/RAE/dataset3_es\nagazoso_13.png,ñagazoso
D:/RAE/dataset3_es\excremental_1.png,excremental
D:/RAE/dataset3_es\kart_14.png,kart
D:/RAE/dataset3_es\trasfuego_9.png,trasfuego
D:/RAE/dataset3_es\amoratarse_5.png,amoratarse
D:/RAE/dataset3_es\huetar_10.png,huetar
D:/RAE/dataset3_es\hocete_6.png,hocete
D:/RAE/dataset3_es\rumorar_5.png,rumorar
D:/RAE/dataset3_es\montanera_9.png,montañera
D:/RAE/dataset3_es\carapato_13.png,carapato
D:/RAE/dataset3_es\hu_6.png,hu
D:/RAE/dataset3_es\fallidero_6.png,fallidero
D:/RAE/dataset3_es\sacabocados_4.png,sacabocados
D:/RAE/dataset3_es\gorciense_2.png,gorciense
D:/RAE/dataset3_es\acopado_13.png,acopado
D:/RAE/dataset3_es\purrete_1.png,purrete
D:/RAE/dataset3_es\venadero_12.png,venadero
D:/RAE/dataset3_es\plantear_7.png,plantear
D:/RAE/dataset3_es\felon_12.png,felon
D:/RAE/dataset3_es\miserioso_10.png,miserioso
D:/RAE/dataset3_es\evaporador_1.png,evaporador
D:/RAE/dataset3_es\sedativo_11.png,sedativo
D:/RAE/dataset3_es\descafilar_9.png,descafilar
D:/RAE/dataset3_es\nebel_0.png,nebel
D:/RAE/dataset3_es\mambo_4.png,mambo
D:/RAE/dataset3_es\desencantar_2.png,desencantar
D:/RAE/dataset3_es\cenimiento_10.png,cenimiento
D:/RAE/dataset3_es\narcosis_7.png,narcosis
D:/RAE/dataset3_es\monon_11.png,monon
D:/RAE/dataset3_es\filtrar_1.png,filtrar
D:/RAE/dataset3_es\trepano_4.png,trepano
D:/RAE/dataset3_es\villancico_14.png,villancico
D:/RAE/dataset3_es\Bierzo_7.png,Bierzo
D:/RAE/dataset3_es\bedelio_8.png,bedelio
D:/RAE/dataset3_es\palidez_10.png,palidez
D:/RAE/dataset3_es\cauchal_7.png,cauchal
D:/RAE/dataset3_es\cristologia_10.png,cristologia
D:/RAE/dataset3_es\salicina_8.png,salicina
D:/RAE/dataset3_es\gingivitis_3.png,gingivitis
D:/RAE/dataset3_es\desorillar_6.png,desorillar
D:/RAE/dataset3_es\juglareria_8.png,juglareria
D:/RAE/dataset3_es\corcholata_9.png,corcholata
D:/RAE/dataset3_es\chavari_0.png,chavari
D:/RAE/dataset3_es\ajar_10.png,ajar
D:/RAE/dataset3_es\perimetral_6.png,perimetral
D:/RAE/dataset3_es\piuquen_8.png,piuquen
D:/RAE/dataset3_es\chilca_7.png,chilca
D:/RAE/dataset3_es\matasellos_3.png,matasellos
D:/RAE/dataset3_es\pagano_3.png,pagano
D:/RAE/dataset3_es\mudejarismo_6.png,mudejarismo
D:/RAE/dataset3_es\bastoncillo_12.png,bastoncillo
D:/RAE/dataset3_es\nefasto_14.png,nefasto
D:/RAE/dataset3_es\inclemencia_7.png,inclemencia
D:/RAE/dataset3_es\cuantico_0.png,cuantico
D:/RAE/dataset3_es\cimentado_7.png,cimentado
D:/RAE/dataset3_es\germanofobo_3.png,germanofobo
D:/RAE/dataset3_es\adversion_6.png,adversion
D:/RAE/dataset3_es\alhumajo_9.png,alhumajo
D:/RAE/dataset3_es\columpiar_4.png,columpiar
D:/RAE/dataset3_es\mandibular_12.png,mandibular
D:/RAE/dataset3_es\pistache_1.png,pistache
D:/RAE/dataset3_es\parecido_10.png,parecido
D:/RAE/dataset3_es\mitote_10.png,mitote
D:/RAE/dataset3_es\cromico_6.png,cromico
D:/RAE/dataset3_es\engendrar_10.png,engendrar
D:/RAE/dataset3_es\escamoneado_3.png,escamoneado
D:/RAE/dataset3_es\alipegarse_10.png,alipegarse
D:/RAE/dataset3_es\callizo_13.png,callizo
D:/RAE/dataset3_es\albufera_6.png,albufera
D:/RAE/dataset3_es\mendrugo_7.png,mendrugo
D:/RAE/dataset3_es\carero_10.png,carero
D:/RAE/dataset3_es\merecido_1.png,merecido
D:/RAE/dataset3_es\cigarrero_1.png,cigarrero
D:/RAE/dataset3_es\sumoscapo_5.png,sumoscapo
D:/RAE/dataset3_es\acne_3.png,acne
D:/RAE/dataset3_es\metodizar_12.png,metodizar
D:/RAE/dataset3_es\granjeria_3.png,granjeria
D:/RAE/dataset3_es\baton_5.png,baton
D:/RAE/dataset3_es\arrepistar_5.png,arrepistar
D:/RAE/dataset3_es\nitrar_11.png,nitrar
D:/RAE/dataset3_es\venerable_2.png,venerable
D:/RAE/dataset3_es\homofobia_12.png,homofobia
D:/RAE/dataset3_es\desfibrar_2.png,desfibrar
D:/RAE/dataset3_es\estafar_10.png,estafar
D:/RAE/dataset3_es\gallardia_3.png,gallardia
D:/RAE/dataset3_es\contingible_9.png,contingible
D:/RAE/dataset3_es\prosenquima_8.png,prosenquima
D:/RAE/dataset3_es\esnifada_2.png,esnifada
D:/RAE/dataset3_es\lucidor_1.png,lucidor
D:/RAE/dataset3_es\rezada_7.png,rezada
D:/RAE/dataset3_es\atocinado_7.png,atocinado
D:/RAE/dataset3_es\engarzar_0.png,engarzar
D:/RAE/dataset3_es\lento_4.png,lento
D:/RAE/dataset3_es\almotacen_14.png,almotacen
D:/RAE/dataset3_es\vintenes_5.png,vintenes
D:/RAE/dataset3_es\sordomudez_3.png,sordomudez
D:/RAE/dataset3_es\echoneria_10.png,echoneria
D:/RAE/dataset3_es\falcidia_9.png,falcidia
D:/RAE/dataset3_es\forcejar_1.png,forcejar
D:/RAE/dataset3_es\caramilloso_12.png,caramilloso
D:/RAE/dataset3_es\caperuzon_14.png,caperuzon
D:/RAE/dataset3_es\espongiario_14.png,espongiario
D:/RAE/dataset3_es\cefear_4.png,cefear
D:/RAE/dataset3_es\seguiriya_0.png,seguiriya
D:/RAE/dataset3_es\giboso_11.png,giboso
D:/RAE/dataset3_es\ancho_12.png,ancho
D:/RAE/dataset3_es\blastema_14.png,blastema
D:/RAE/dataset3_es\alfiletero_6.png,alfiletero
D:/RAE/dataset3_es\adul_5.png,adul
D:/RAE/dataset3_es\ferir_11.png,ferir
D:/RAE/dataset3_es\estangurria_0.png,estangurria
D:/RAE/dataset3_es\mazazo_13.png,mazazo
D:/RAE/dataset3_es\maromear_6.png,maromear
D:/RAE/dataset3_es\descorderar_14.png,descorderar
D:/RAE/dataset3_es\exoterico_5.png,exoterico
D:/RAE/dataset3_es\ponceno_14.png,ponceno
D:/RAE/dataset3_es\disertacion_11.png,disertacion
D:/RAE/dataset3_es\alacena_11.png,alacena
D:/RAE/dataset3_es\provicero_2.png,provicero
D:/RAE/dataset3_es\popularizar_3.png,popularizar
D:/RAE/dataset3_es\hermodatil_11.png,hermodatil
D:/RAE/dataset3_es\potabilidad_9.png,potabilidad
D:/RAE/dataset3_es\futurismo_7.png,futurismo
D:/RAE/dataset3_es\apicultura_13.png,apicultura
D:/RAE/dataset3_es\embarriado_8.png,embarriado
D:/RAE/dataset3_es\romanza_10.png,romanza
D:/RAE/dataset3_es\empicarse_9.png,empicarse
D:/RAE/dataset3_es\celera_13.png,celera
D:/RAE/dataset3_es\matonear_12.png,matonear
D:/RAE/dataset3_es\apinadura_3.png,apiñadura
D:/RAE/dataset3_es\antelina_7.png,antelina
D:/RAE/dataset3_es\rechazable_8.png,rechazable
D:/RAE/dataset3_es\ileo_11.png,ileo
D:/RAE/dataset3_es\fumifero_9.png,fumifero
D:/RAE/dataset3_es\bascula_0.png,bascula
D:/RAE/dataset3_es\desriscar_12.png,desriscar
D:/RAE/dataset3_es\transcribir_14.png,transcribir
D:/RAE/dataset3_es\hombria_9.png,hombria
D:/RAE/dataset3_es\eros_14.png,eros
D:/RAE/dataset3_es\lancinante_10.png,lancinante
D:/RAE/dataset3_es\detractar_13.png,detractar
D:/RAE/dataset3_es\maronita_9.png,maronita
D:/RAE/dataset3_es\teosofico_3.png,teosofico
D:/RAE/dataset3_es\factoria_3.png,factoria
D:/RAE/dataset3_es\certeza_11.png,certeza
D:/RAE/dataset3_es\pina_3.png,piña
D:/RAE/dataset3_es\lutea_0.png,lutea
D:/RAE/dataset3_es\obtestacion_12.png,obtestacion
D:/RAE/dataset3_es\aduana_9.png,aduana
D:/RAE/dataset3_es\extraccion_5.png,extraccion
D:/RAE/dataset3_es\tarin_13.png,tarin
D:/RAE/dataset3_es\esfacelo_14.png,esfacelo
D:/RAE/dataset3_es\mesodermico_3.png,mesodermico
D:/RAE/dataset3_es\caniza_9.png,cañiza
D:/RAE/dataset3_es\chanfa_1.png,chanfa
D:/RAE/dataset3_es\malaventura_6.png,malaventura
D:/RAE/dataset3_es\terrosidad_12.png,terrosidad
D:/RAE/dataset3_es\capisayo_8.png,capisayo
D:/RAE/dataset3_es\pealera_13.png,pealera
D:/RAE/dataset3_es\agraviante_6.png,agraviante
D:/RAE/dataset3_es\agonismo_7.png,agonismo
D:/RAE/dataset3_es\hectografo_14.png,hectografo
D:/RAE/dataset3_es\mensurador_2.png,mensurador
D:/RAE/dataset3_es\victoriano_7.png,victoriano
D:/RAE/dataset3_es\graciola_11.png,graciola
D:/RAE/dataset3_es\acromatico_11.png,acromatico
D:/RAE/dataset3_es\amorrionado_11.png,amorrionado
D:/RAE/dataset3_es\cazoleja_13.png,cazoleja
D:/RAE/dataset3_es\expandir_0.png,expandir
D:/RAE/dataset3_es\destrueque_12.png,destrueque
D:/RAE/dataset3_es\honesto_5.png,honesto
D:/RAE/dataset3_es\adepto_10.png,adepto
D:/RAE/dataset3_es\volanteo_7.png,volanteo
D:/RAE/dataset3_es\tupitaina_5.png,tupitaina
D:/RAE/dataset3_es\apapuchar_10.png,apapuchar
D:/RAE/dataset3_es\solerte_9.png,solerte
D:/RAE/dataset3_es\chambero_6.png,chambero
D:/RAE/dataset3_es\onagra_11.png,onagra
D:/RAE/dataset3_es\botarga_12.png,botarga
D:/RAE/dataset3_es\simoniatico_10.png,simoniatico
D:/RAE/dataset3_es\agostinas_8.png,agostinas
D:/RAE/dataset3_es\reguera_7.png,reguera
D:/RAE/dataset3_es\casucho_1.png,casucho
D:/RAE/dataset3_es\reptador_2.png,reptador
D:/RAE/dataset3_es\delicadez_12.png,delicadez
D:/RAE/dataset3_es\paraparo_0.png,paraparo
D:/RAE/dataset3_es\insignido_5.png,insignido
D:/RAE/dataset3_es\sensiblero_12.png,sensiblero
D:/RAE/dataset3_es\dracma_1.png,dracma
D:/RAE/dataset3_es\aplagar_5.png,aplagar
D:/RAE/dataset3_es\pedernal_7.png,pedernal
D:/RAE/dataset3_es\macopa_4.png,macopa
D:/RAE/dataset3_es\hijodalgo_10.png,hijodalgo
D:/RAE/dataset3_es\ranchar_2.png,ranchar
D:/RAE/dataset3_es\esenciarse_11.png,esenciarse
D:/RAE/dataset3_es\hipotenso_8.png,hipotenso
D:/RAE/dataset3_es\comecome_1.png,comecome
D:/RAE/dataset3_es\engatusador_3.png,engatusador
D:/RAE/dataset3_es\alomar_12.png,alomar
D:/RAE/dataset3_es\tache_8.png,tache
D:/RAE/dataset3_es\conchudo_2.png,conchudo
D:/RAE/dataset3_es\avispero_2.png,avispero
D:/RAE/dataset3_es\bruces_3.png,bruces
D:/RAE/dataset3_es\bizarrear_2.png,bizarrear
D:/RAE/dataset3_es\aporque_4.png,aporque
D:/RAE/dataset3_es\perdurable_5.png,perdurable
D:/RAE/dataset3_es\nitrogenado_7.png,nitrogenado
D:/RAE/dataset3_es\dalgo_3.png,dalgo
D:/RAE/dataset3_es\depilar_4.png,depilar
D:/RAE/dataset3_es\parche_0.png,parche
D:/RAE/dataset3_es\esparajismo_5.png,esparajismo
D:/RAE/dataset3_es\estrechon_0.png,estrechon
D:/RAE/dataset3_es\zumaya_10.png,zumaya
D:/RAE/dataset3_es\peine_6.png,peine
D:/RAE/dataset3_es\martirial_14.png,martirial
D:/RAE/dataset3_es\tineo_5.png,tineo
D:/RAE/dataset3_es\saturnismo_8.png,saturnismo
D:/RAE/dataset3_es\jabera_8.png,jabera
D:/RAE/dataset3_es\diatermano_4.png,diatermano
D:/RAE/dataset3_es\proyectista_7.png,proyectista
D:/RAE/dataset3_es\encoclar_2.png,encoclar
D:/RAE/dataset3_es\zacuto_1.png,zacuto
D:/RAE/dataset3_es\guardon_9.png,guardon
D:/RAE/dataset3_es\franquicia_3.png,franquicia
D:/RAE/dataset3_es\regulable_2.png,regulable
D:/RAE/dataset3_es\visceral_6.png,visceral
D:/RAE/dataset3_es\posbelico_14.png,posbelico
D:/RAE/dataset3_es\torva_8.png,torva
D:/RAE/dataset3_es\subdito_9.png,subdito
D:/RAE/dataset3_es\inviable_12.png,inviable
D:/RAE/dataset3_es\tilburi_11.png,tilburi
D:/RAE/dataset3_es\semisotano_8.png,semisotano
D:/RAE/dataset3_es\catacresis_6.png,catacresis
D:/RAE/dataset3_es\acre_4.png,acre
D:/RAE/dataset3_es\berilo_3.png,berilo
D:/RAE/dataset3_es\dossier_14.png,dossier
D:/RAE/dataset3_es\porqueta_9.png,porqueta
D:/RAE/dataset3_es\peli_1.png,peli
D:/RAE/dataset3_es\deudo_13.png,deudo
D:/RAE/dataset3_es\picajoso_3.png,picajoso
D:/RAE/dataset3_es\festa_12.png,festa
D:/RAE/dataset3_es\arepita_3.png,arepita
D:/RAE/dataset3_es\aeda_12.png,aeda
D:/RAE/dataset3_es\acolchar_12.png,acolchar
D:/RAE/dataset3_es\filofago_13.png,filofago
D:/RAE/dataset3_es\noneria_7.png,ñoñeria
D:/RAE/dataset3_es\jarana_9.png,jaraña
D:/RAE/dataset3_es\intercambio_13.png,intercambio
D:/RAE/dataset3_es\abocado_6.png,abocado
D:/RAE/dataset3_es\marchoso_2.png,marchoso
D:/RAE/dataset3_es\canonazo_13.png,cañonazo
D:/RAE/dataset3_es\cauchau_12.png,cauchau
D:/RAE/dataset3_es\darwinista_1.png,darwinista
D:/RAE/dataset3_es\carrilludo_6.png,carrilludo
D:/RAE/dataset3_es\metatizar_14.png,metatizar
D:/RAE/dataset3_es\taxista_12.png,taxista
D:/RAE/dataset3_es\coccion_10.png,coccion
D:/RAE/dataset3_es\ladera_10.png,ladera
D:/RAE/dataset3_es\obsesivo_10.png,obsesivo
D:/RAE/dataset3_es\variamente_3.png,variamente
D:/RAE/dataset3_es\ube_6.png,ube
D:/RAE/dataset3_es\etiquetador_13.png,etiquetador
D:/RAE/dataset3_es\chozpo_12.png,chozpo
D:/RAE/dataset3_es\desafuciar_12.png,desafuciar
D:/RAE/dataset3_es\sponsor_6.png,sponsor
D:/RAE/dataset3_es\sampedrada_2.png,sampedrada
D:/RAE/dataset3_es\escelerado_7.png,escelerado
D:/RAE/dataset3_es\puntal_8.png,puntal
D:/RAE/dataset3_es\lanilla_9.png,lanilla
D:/RAE/dataset3_es\reaccionar_14.png,reaccionar
D:/RAE/dataset3_es\partera_4.png,partera
D:/RAE/dataset3_es\molsa_7.png,molsa
D:/RAE/dataset3_es\federar_3.png,federar
D:/RAE/dataset3_es\famoso_3.png,famoso
D:/RAE/dataset3_es\escondedero_14.png,escondedero
D:/RAE/dataset3_es\pachiche_5.png,pachiche
D:/RAE/dataset3_es\antifonario_2.png,antifonario
D:/RAE/dataset3_es\engaitar_3.png,engaitar
D:/RAE/dataset3_es\osco_0.png,osco
D:/RAE/dataset3_es\trile_3.png,trile
D:/RAE/dataset3_es\oleaginoso_10.png,oleaginoso
D:/RAE/dataset3_es\serratil_14.png,serratil
D:/RAE/dataset3_es\triquina_2.png,triquina
D:/RAE/dataset3_es\petroso_12.png,petroso
D:/RAE/dataset3_es\fronda_13.png,fronda
D:/RAE/dataset3_es\impositor_6.png,impositor
D:/RAE/dataset3_es\enfermo_2.png,enfermo
D:/RAE/dataset3_es\chaparrete_1.png,chaparrete
D:/RAE/dataset3_es\consular_10.png,consular
D:/RAE/dataset3_es\ausonense_2.png,ausonense
D:/RAE/dataset3_es\guerrillo_12.png,guerrillo
D:/RAE/dataset3_es\mirinaque_5.png,mirinaque
D:/RAE/dataset3_es\deicidio_4.png,deicidio
D:/RAE/dataset3_es\monillo_6.png,monillo
D:/RAE/dataset3_es\sapindaceo_14.png,sapindaceo
D:/RAE/dataset3_es\mareografo_1.png,mareografo
D:/RAE/dataset3_es\miscible_7.png,miscible
D:/RAE/dataset3_es\ferreria_14.png,ferreria
D:/RAE/dataset3_es\oleifero_7.png,oleifero
D:/RAE/dataset3_es\seguidero_14.png,seguidero
D:/RAE/dataset3_es\corchetada_2.png,corchetada
D:/RAE/dataset3_es\chazador_5.png,chazador
D:/RAE/dataset3_es\arrabal_8.png,arrabal
D:/RAE/dataset3_es\escalador_9.png,escalador
D:/RAE/dataset3_es\lencera_10.png,lencera
D:/RAE/dataset3_es\bonsai_9.png,bonsai
D:/RAE/dataset3_es\albanil_8.png,albañil
D:/RAE/dataset3_es\cananeo_2.png,cananeo
D:/RAE/dataset3_es\os_5.png,os
D:/RAE/dataset3_es\cumel_14.png,cumel
D:/RAE/dataset3_es\cedulon_9.png,cedulon
D:/RAE/dataset3_es\genotipico_3.png,genotipico
D:/RAE/dataset3_es\homeostasis_6.png,homeostasis
D:/RAE/dataset3_es\cavaria_9.png,cavaria
D:/RAE/dataset3_es\caneca_5.png,caneca
D:/RAE/dataset3_es\bonigo_12.png,bonigo
D:/RAE/dataset3_es\garronuda_14.png,garronuda
D:/RAE/dataset3_es\abstractivo_5.png,abstractivo
D:/RAE/dataset3_es\segoviense_13.png,segoviense
D:/RAE/dataset3_es\poco_10.png,poco
D:/RAE/dataset3_es\queque_11.png,queque
D:/RAE/dataset3_es\expensas_4.png,expensas
D:/RAE/dataset3_es\jabrunar_9.png,jabruñar
D:/RAE/dataset3_es\remembrar_8.png,remembrar
